r (Angstrom),"g(r) N-Cl-, Glycine (G)","g(r) N-OE1, Glycine (G)","g(r) N-Cl-, Serine (S)","g(r) N-OE1, Serine (S)","g(r) N-Cl-, Arginine (R)","g(r) N-OE1, Arginine (R)","g(r) N-Cl-, Lysine (K)","g(r) N-OE1, Lysine (K)","g(r) N-Cl-, Aspartic acid (D)","g(r) N-OE1, Aspartic acid (D)","g(r) N-Cl-, Glutamine (Q)","g(r) N-OE1, Glutamine (Q)","g(r) N-Cl-, Tyrosine (Y)","g(r) N-OE1, Tyrosine (Y)","g(r) N-Cl-, Phenylalanine (F)","g(r) N-OE1, Phenylalanine (F)"
0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.1000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.5000000000000004,0.0,0.0038817695355495736,0.0038817695355495736,0.01939718890524617,0.01939718890524617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019421270800903331,0.0019421270800903331,0.001943582743558351
2.7000000000000006,0.11699062635485025,0.28284962532396196,0.28284962532396196,0.543756758858384,0.543756758858384,0.20271412745463008,0.20271412745463008,0.11699062635485025,0.11699062635485025,0.09314865679545356,0.09314865679545356,0.08989136417659999,0.08989136417659999,0.06321602614547858,0.06321602614547858,0.06491609380533798
2.900000000000001,0.2270907425540977,0.45144854678349894,0.45144854678349894,0.903688933919451,0.903688933919451,0.28144741050302474,0.28144741050302474,0.2270907425540977,0.2270907425540977,0.1427512593632928,0.1427512593632928,0.16157773108040632,0.16157773108040632,0.12397707049269585,0.12397707049269585,0.08943905354049697
3.1000000000000005,0.14621421040251004,0.24738500891320686,0.24738500891320686,0.42765534683993867,0.42765534683993867,0.16001993537475204,0.16001993537475204,0.14621421040251004,0.14621421040251004,0.10095783503530222,0.10095783503530222,0.07702967783893482,0.07702967783893482,0.06436059785555695,0.06436059785555695,0.04923593823575555
